candle_time,symbol,direction,entry_price,sl,tp,exit_price,exit_candle_time,pnl_pct,pnl_usd,status,exit_reason
499,SOLUSDT,LONG,124.06,121.14857142857143,128.42714285714285,,,,,OPEN,
